article_id,collected_at,published_at,source,title,url,summary,classified,category,event_tags,signal_type,sector,woomi_relevance,claude_rationale,access_limited,korean_summary
aadde46584ca,2026-09-05 21:04:14,2026-01-30 08:00:00,Player — Ares Management,"Ares, JPMorgan Lead $525 Million Loan for NYC High Line Condos - Bloomberg.com",https://news.google.com/rss/articles/CBMisAFBVV95cUxQMlIzektCUlBpMlFFVUtCOVdWTmF2aG03bXVxZjN2TklMdVc0dGxwbk0xR2FmSEJoVEZwbXdWeXFkUHlyc0pzM0VjRE9wTHlDdXUtOEtTcnNiX0ZWc1o5UDdjVVJLLXBYVHJDRFkxTnl6TERRSVMwRmhLSElSenNRMFlYSDExclJmYUFrbmQyVGlucGczX3lXYXhYdU5jQk5tMnZxck9jQmtfNG0xV1VCVQ?oc=5,"Ares, JPMorgan Lead $525 Million Loan for NYC High Line Condos    Bloomberg.com",False,,,,Student Housing,,,False,
53113dc385ed,2026-09-05 21:04:15,2026-01-27 08:00:00,Player — Kayne Anderson Real Estate,"Kayne Anderson Real Estate, Mill Creek Acquire Land and Launch Modera Allston Development - citybiz",https://news.google.com/rss/articles/CBMixgFBVV95cUxQSWlBU3d6N1BhemhaZkU5b1RPNzVOZy10TWRfT2VoM2hYUEtGSnRocGNKNUE4bU9BR0o2UDlyUVNkdEpqWlc0bE9hZnJjMzVLR0pHaFlqVUxma2pYbU1qczFkSFQ5V2p1aFZuZmJaUXhzVUlnbk9tV2VLOTZPUHNPVFEyd0VoemdJNEV2eTZIWW81MFc0cmhNYnJJUzk5MUVjSkZzSnNqYk5Va19GQ2JzdDdobTZ2bTlTcllDX2FDTWsycFY1Vmc?oc=5,"Kayne Anderson Real Estate, Mill Creek Acquire Land and Launch Modera Allston Development    citybiz",False,,,,Student Housing,,,False,
3e1eee968f82,2026-09-05 22:36:07,2026-01-06 08:00:00,Player — Cardinal Group,Lennar sells majority control of multifamily division to TPG after years of losses - therealdeal.com,https://news.google.com/rss/articles/CBMiogFBVV95cUxOdmpJeEFmWXNSQy1xWG13VTZBYmFFUXB6bXlpd3ZIUFlyRGlKV2RVeWJHaktwV29jLW1UVThfODA3c0FKSVY5TzRCbW0wcVg1VEVXVnBnWnV0NWVOWmF2MnZzaDlUOW9XZzJwdTJKQ2gtU0JnM256V3VMVFFydWRRNzF2S1JmaHYxVk9iSWp6Z1pkSll3bFNGeC1IZ1ZWRmJZSkE?oc=5,Lennar sells majority control of multifamily division to TPG after years of losses    therealdeal.com,False,,,,Student Housing,,,False,
903f4744dd5a,2026-09-06 21:04:06,2026-01-23 08:00:00,Player — Nuveen,Navigating new realities: an evolving multifamily market - The Real Deal,https://news.google.com/rss/articles/CBMingFBVV95cUxNN24wZFVQUjlYQm9ncmZ2SEJjc1NyY1VhRDlEVl9EOHp5bENnUFBZZWZidnRTZGwyY0txSnVDVnNZbTNOLVViX2VfNXd2RDZleDZndm5ONXpIajZaVzdHRzIwOHBZR0N2TzItNmt5UHdacVJHS09QRlFyYnVNZFdvcGNadG15a2g2VW1jUHRaRmxrdnItYzRrbHp4OFBVUQ?oc=5,Navigating new realities: an evolving multifamily market    The Real Deal,False,,,,Student Housing,,,False,
5e349b517cf9,2026-09-07 13:38:19,2026-01-26 08:00:00,Player — Blackstone,Letter to the Editor: Regarding the demolition of Montgomery and Blackstone Hall - psuvanguard.com,https://news.google.com/rss/articles/CBMipwFBVV95cUxOM0VHWTdfZllMQ05yb3RmX1JZTVRJcGNsUXQzS2FvVk9SeG5xaFZ5UnlkZ2x5TTNXWG5kX09CREIzVG0weTNXLWtubGc3UXcxLXJxNFRaYXBodlNCWFNxSjYzdFlROVpxYmZ1bTkxSXc0aEJtWHNyNGc2Q1FvRVp5M3FrNHFRRUNPODkxQU51MTJ3bmJ6cnRXZDlzQ0Y1TUR2djhLOVlTc9IBrAFBVV95cUxQYmhqSlI4T1FiWVE0SXRpcUI2dnBrdWNiTDJ4eFl3QnBkUVhBU29BUk91MDhSRUY4azRILWFJOTc0X0Z4bTE3MEI4aEZNREoyWkNDMjE4U1haRHhGMklHVGotbllreVhpNkRaNzRFRE4tQ09Oc0hkSFViTjZTSFRhR3JDTkhreEdyYk9EV3RMdmxFbk14dVBFX3dZUUxuMWxtTHRwMXdkeFh6eDJo?oc=5,Letter to the Editor: Regarding the demolition of Montgomery and Blackstone Hall    psuvanguard.com,False,,,,Student Housing,,,False,
1bf4c84cba1a,2026-09-07 13:38:32,2026-01-21 08:00:00,Player — Album (Greystar),"CF Evans Construction Selected to Build Album Dorchester, an Active-Adult Community in North Charleston, South Carolina - citybiz",https://news.google.com/rss/articles/CBMi7AFBVV95cUxPTWFRd1JEMHliRTBUM2ozVlpOUVhSTkg3SzhJbzg1VzQ4NVdmSm9OMFRFT3RPTW1KeDdZTnpRR1dQZVViN3lrSU13QVpIeXVfZHd4WHlMZV96NmJVb2xjUFkzLWhZRGMtR2psLXlVdm0tUUlUemNadXA2eGc0T2NjemFRd3dDMV9ZUklWU20zTEx2X3plQkRpMFBRY3NNR2tvd2lrbklnemY1U25QQjVaTkhKRlVUUGp1YW1jeG1GTENNOVhqV0JWb1lsY212QUc5LWhSQUV1UUgwWk9lZk12Z1JWdFRQanlkNTRpUg?oc=5,"CF Evans Construction Selected to Build Album Dorchester, an Active-Adult Community in North Charleston, South Carolina    citybiz",False,,,,Active Adult,,,False,
9d013562156f,2026-09-07 13:38:33,2026-01-25 08:00:00,Player — Album (Greystar),CF Evans Construction Selected for Album Dorchester Active-Adult Community in North Charleston - Construction Owners,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOVTdsN21aMG93a1YxSURzQXdPZmVRcHNfRU5PNzRGY25WUnV4cUlvSnlDQ3FsSnJ4UUFfQlVicUYtWmlubGpXajFhUC1oUE1pRW1Ra1ItNmJUZ3MyMlA0N1BVVWQ1YXFselZDdndTa2xkcElsNmJNbUhiZzg0MEFuYUF2aTgxUWtZTy00SmJwTThYdndHeEUta0FMS3JqYjhaTUZES3owX0ZKVWc?oc=5,CF Evans Construction Selected for Album Dorchester Active-Adult Community in North Charleston    Construction Owners,False,,,,Active Adult,,,False,
045a1fd3c811,2026-09-07 13:38:33,2026-01-26 08:00:00,Player — Album (Greystar),Greater Phoenix home sales rise in 2025 as market shows signs of stability - Arizona Digital Free Press,https://news.google.com/rss/articles/CBMisAFBVV95cUxQNko1YTEzcGNQSlpwUTVIRUx0ZG9kelg2UWtGeE1BYUo0V2VrNXJ2aVdLYmR4ZGRMTmdWdklYcW1uUTZoUnNTemZ1d2h3cF9Wem5QdVVKWUFsenhTZmprM3dSd3lxUkxJbGpBU2pjSndQQmZzWmJyRWtKVzF0YWs0WEl4bEZVV181U0RSMFMyMEJ3TnpPTGtVXzM2Rl9BQWZlZzQyNFRuVjlLam02ZzhWSQ?oc=5,Greater Phoenix home sales rise in 2025 as market shows signs of stability    Arizona Digital Free Press,False,,,,Active Adult,,,False,
05285c358429,2026-09-07 13:38:40,2026-01-07 08:00:00,Player — Welltower,Former Retirement Unlimited President Sullivan Now Working With Welltower as Consultant - seniorhousingnews.com,https://news.google.com/rss/articles/CBMiyAFBVV95cUxPbzBZZ0htLWRKMzJpek1LbGlhQzktZmZhR1FjdkJxNTdyQ1I3RGRNSFBRU19SeEVQcWZxQmdaYk1GQmJSSEU3NXZGR2RUWm1aUmZ2TkdNSHE4QVc4Ykt6d0ZsRXRuRVVEZllQS0tobHRfUXlxb3R1Sk13TFNUZEd5NEk0cUczclIyZG5sazFNUzNIZkFkRTlXcmNFeUpSWDBkU3B1SFVBcC15cGlMRzBTa1BKSjRrdkxqZXlOSFF3NEdyM0JubG54MA?oc=5,Former Retirement Unlimited President Sullivan Now Working With Welltower as Consultant    seniorhousingnews.com,False,,,,Active Adult,,,False,
2517e661e853,2026-09-07 13:38:40,2026-01-12 08:00:00,Player — Welltower,Movers and Shakers: Kendal Corp. Creates Chief Growth Officer Role; Welltower Brings on Consultant - seniorhousingnews.com,https://news.google.com/rss/articles/CBMi0wFBVV95cUxQalIxcHA2VVdJRkJxdW9ORnRJLWFicWY1eThGNXdXNmtfaUgwY1l1YlVUOG05eXBRWjhIQ24wcksxMm9lT21Oa2xpZEdDc0NreGZMZFFxRFp0MG1YaWhOeGNWbm9TN3NwdVMtVXNXVFdMZnZMc0NqWmw1UF9zQWttc000YUdUZ1JwM1M4OEkxMlhPTTNsOU9Wa1R1S2RZRUYxTkxUdV9IREJObWN2bFVoeG9HbUE1WW91ZHFPMGdmbEg5X1hpaWVVLXQ5MjNGNWlVblc4?oc=5,Movers and Shakers: Kendal Corp. Creates Chief Growth Officer Role; Welltower Brings on Consultant    seniorhousingnews.com,False,,,,Active Adult,,,False,
fd1301b94eaf,2026-09-07 13:38:43,2026-01-13 08:00:00,Player — Capitol Seniors Housing,Bain Capital Closes $3.4B Fund That Targeted Senior Housing - seniorhousingnews.com,https://news.google.com/rss/articles/CBMiogFBVV95cUxOcGlmcTd5VE9LdlFORUVyU3NkRWgtaEhPVGE4UDZybmpsWTd0bnpxTnRtOGJvQ3JfS2FhdzdoaldQT3h4WFBSbDMyZHhTTzIyOFMzbEw3TnNKcHJFSWMyb1UtbkVNcDZlVlN0d05sZ0NnY2l6azhnUVVTZnpsSDFGNTNUTGlKNFVSRVktV05CcWJHN0RmV2N2Q0p1cjBHX3hONkE?oc=5,Bain Capital Closes $3.4B Fund That Targeted Senior Housing    seniorhousingnews.com,False,,,,Active Adult,,,False,
371b6c31cc2f,2026-09-07 13:38:43,2026-01-13 08:00:00,Player — Capitol Seniors Housing,Bain Capital JV Lands $48M for Tri-State Assets - multihousingnews.com,https://news.google.com/rss/articles/CBMiowFBVV95cUxNYlA2alJHVHhJUWtOMTMtVHZXTktnRGVRd1hTSmgydUdlZVdpalR1XzNOVllsdGp1dl9OWHU2ZFVnYzJXdnplem02cU5tdjVPejFUckc5SjY5ak5pS0dZTWVpbTRlbHpVSGtxRkFNbDU2dUstWFhDWkhIcGpVWVpTU0lOdGJWd0dpRDJMOXdRajdNR2tWM2JHT3gyV2NORlhNeTln?oc=5,Bain Capital JV Lands $48M for Tri-State Assets    multihousingnews.com,False,,,,Active Adult,,,False,
9b67adcac3eb,2026-09-07 13:38:43,2026-01-19 08:00:00,Player — Capitol Seniors Housing,"Vitality Living Appoints Chief Investment Officer, Chief Real Estate Officer - Seniors Housing Business",https://news.google.com/rss/articles/CBMisAFBVV95cUxNdVpyVWp5WnJkb1RFYzlWX05GZFExOEoxTTZrSW4yVGdKU3J6cTBjdDRHbzNpeGxZSS15ay15dllGdEoycWlZMEFsaDdseGdwLWNSaEpKODdWLVNpUWpOZGYtLXc3LTJzRTRlbFVVV3M0MlFralhvUF9RZ3JhRnBwTmdSMGJDa1YycHlITnlpekZiQ25hNHJzcmo3VVNyeVF2SW1RRmJNeE1zaVdxbURROA?oc=5,"Vitality Living Appoints Chief Investment Officer, Chief Real Estate Officer    Seniors Housing Business",False,,,,Active Adult,,,False,
e8f72554cbe9,2026-09-07 13:38:48,2026-01-05 08:00:00,Player — Active Adult — development,Shea Homes to debut Trilogy active-adult brand in Texas with Converde at Evergreen in Conroe - communityimpact.com,https://news.google.com/rss/articles/CBMi5gFBVV95cUxQWXRVSlNPTVBkZl92Vl9HR2VVWE9OZ3BNbDhoelFoTmxpTDBaeFJhcUpPTnVLUWMxV3VtazhVTjEwTkplekRsdGVTY2VuakZTeVhzWlg0UnFvVzMweTNBUDNvSEwxQTVZZGplYnlhanN4Z3NtdGNCYUpwOXFtTS04d210VElKNFl6UWhpQnlSemloRC01TzU4RmRNSlpFQVJFd1NKallnbkFqMWZEbFlSSmJ6TlB0MEVzbnE5bGZQZ2E4SXVZdXU5dVZkdV8tSXJCR05GTW5yU0ZCR1ZiZUVoRkVSQVA3UQ?oc=5,Shea Homes to debut Trilogy active-adult brand in Texas with Converde at Evergreen in Conroe    communityimpact.com,False,,,,Active Adult,,,False,
8c4ec6d77356,2026-09-07 13:38:50,2026-01-28 08:00:00,Player — Active Adult — age-restricted,Senior Housing’s New Era Is Here - multihousingnews.com,https://news.google.com/rss/articles/CBMiaEFVX3lxTE40dThQRnlEVzVYUVpRU2RkNXBNOEZ1ejFFcUp5WTdLTTY4NFhBWGdHZFIwSXZqVzN5c2RmR3VTaWFXWlJVSE1ESkhuYWNLemh0XzNwbUwyOUZRN2lGTWF1eTV1T1BnY2hr?oc=5,Senior Housing’s New Era Is Here    multihousingnews.com,False,,,,Active Adult,,,False,
c36b232030e7,2026-09-07 13:38:50,2026-01-07 08:00:00,Player — Active Adult — age-restricted,Senior Living Executive Forecast 2026: ‘Step Up or Get Stepped On’ - seniorhousingnews.com,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNQUhMZERTY1hSZm1GaE9QZk4waFlBUVlKRWltQXBwVEUzeExRTzR3ZGtkT243Qkc2MS1Ubmh6ZzAxNmIyRFdrSlJmNFpQMGo4SHE1dTlFTTZ2OVMwSEVUa0xMQ2FkUVlkYWpzcl9pY0pMWjRIMUdFQzMwVmc0QloyWlMyQkZNZDlYQlJOdmQwRnREU3VuQ1VnRTRCdlhpd3I4VmM3Y0FfY08?oc=5,Senior Living Executive Forecast 2026: ‘Step Up or Get Stepped On’    seniorhousingnews.com,False,,,,Active Adult,,,False,
4df666e82060,2026-09-07 13:38:50,2026-01-22 08:00:00,Player — Active Adult — age-restricted,Paramus tract slated for 162-unit luxury senior housing project sells for $9.25 million - Real Estate NJ,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQSjFUUEJvU0FOZ1RhMjJob2xJY05heUJWNi1KWl9IdUlxTVlzM0I2V1FLbFpzVW5NT2VnMTJCdTJadVh6U2dQQlNDQVhuamtCUzRDSnh5QTR6N3pmaTI2NkcybmNhUUNtT0ZRM1Bkb0V4ZUFMN1pLUGlKYUtfS3QwU0drNTM0NUdQRGliQlJraWtHMXhIbjdsQjVNdXMwdXVzR2F1dGdQYVo?oc=5,Paramus tract slated for 162-unit luxury senior housing project sells for $9.25 million    Real Estate NJ,False,,,,Active Adult,,,False,
23b2e8f9cd00,2026-09-07 23:17:08,2026-01-22 08:00:00,Player — Album (Greystar),Calendar gals celebrate Gilbert community - gilbertsunnews.com,https://news.google.com/rss/articles/CBMizAFBVV95cUxQc2lDcHlHdDFJS2tlc2w1UVdpOWJJWFFpOUZ4dEV3YUgyR3VCcXNoSDI2YVpyOFFPcXBTVm8xa3Q2UEdpd0dHbk9nZmUwakx1X2phXzIxd2Foc0ZBc0o3dm15Y19neHlSb1NoUTE1MjhNcGF4WF9OZEVja2pROUNPTlowSHVndExjWDZiY2JLVlNpWkR3eGx4alc5aUQtbVdSaS1BaWpFRWExV0xwU1l5MmNudWMzNjkyLWEzYTFZOHQzZTZVUFFqd3RvSG4?oc=5,Calendar gals celebrate Gilbert community    gilbertsunnews.com,False,,,,Active Adult,,,False,
9e6506a3e9cb,2026-09-09 01:03:14,2026-01-30 08:00:00,Player — Coastal Ridge Real Estate,Coastal Ridge buys portfolio of OSU-area student apartments - The Business Journals,https://news.google.com/rss/articles/CBMiogFBVV95cUxPUmIwLTRwNXFLUkFVN0d5VGUxdXZLb0prVHhmc1BNdWRERzFJWk5JLUhyN1pBWmJfdkhWaWhHVS1JUU9YaEFXNUxINzN3emJFeUJyb3Zia3B2RjZsTDR4VV9oTEkwaWhFNmZ5VTZjYjRUTEZGNkZuTUdrWXBoU2N1NWFnY0xOYmViYmJxenRoa29nbnd6c0R1bW1ieDBvMFAtdkE?oc=5,Coastal Ridge buys portfolio of OSU-area student apartments    The Business Journals,False,,,,Student Housing,,,False,
e165c5c5a821,2026-09-09 01:03:25,2026-01-12 08:00:00,Player — Harrison Street,News | Investment pours into student housing as enrollments rise - CoStar,https://news.google.com/rss/articles/CBMirwFBVV95cUxNV0lnN1VmRkNFWEdNMlVtd0NCODhfX2toUUF3XzRZLW9XX05yRjdyVy01RkFpUkN3bkdtWERnQjB2VWtZLXoxRXhBR3l1eUU2ZzZScjJZSm5GMmRmWnIzZ2dTS0Fhc1ZRaHlSSzY0aWFEamR0SmpjNXlvb21CQmpxN3lqckJESkpVWEszVEtLNGpwV3VlTWpZVjAxUEFjWXVOem40eHBYM1dGNS15MEtV?oc=5,News | Investment pours into student housing as enrollments rise    CoStar,False,,,,Student Housing,,,False,
18fbc0c84a37,2026-09-09 01:03:29,2026-01-14 08:00:00,Player — Nuveen,Nuveen seeks €500m firepower to grow student housing platform - Green Street News,https://news.google.com/rss/articles/CBMinwFBVV95cUxOeTBpZGJMRE5BV0lsZjVfa1ZUTGR2SmxtN05Xc3M4SFZlZE4xMVZMU2RjWk5oWHVPbnV0REFBS2pjWHQ3UHRUWE9TMmZGMlJQajJfMzNxc3JLTmo1bU5lMU9BMGxpN2ZCbDBRM1Q2bzVtemJ3QWVaeDNwMFNQWVRwR1dYN0d2YTNwWlNLTEMwTFhNbTR5UmxzTTF4SmRQREk?oc=5,Nuveen seeks €500m firepower to grow student housing platform    Green Street News,False,,,,Student Housing,,,False,
